inte',$S_0$,$S_1$,$S_2$,aero',$S_0$,$S_1$,$S_2$,dist',$S_0$,$S_1$,$S_2$,obse',$S_0$,$S_1$,$S_2$,ctrl',$S_0$,$S_1$,$S_2$
6.499187,0,0,0,6.499187,-0.769533,1.142489,24.069941,6.499187,-0.769533,1.142489,24.069941,6.499187,-0.8557,1.853979,26.79292,6.499187,163033.7498,-1.40E+06,-5.15E+06
6.540394,0,0,0,6.540394,-0.690598,0.808305,21.590632,6.540394,-0.690598,0.808305,21.590632,6.540394,-0.81594,1.556888,25.537953,6.540394,163033.7422,-1.40E+06,-5.15E+06
6.586261,0,0,0,6.586261,-0.648765,0.516609,20.27123,6.586261,-0.648765,0.516609,20.27123,6.586261,-0.766435,1.228728,23.977363,6.586261,163033.7057,-1.40E+06,-5.15E+06
6.638134,0,0,0,6.638134,-0.659633,0.224321,20.596485,6.638134,-0.659633,0.224321,20.596485,6.638134,-0.717542,0.876143,22.434729,6.638134,163033.6374,-1.40E+06,-5.15E+06
6.682104,0,0,0,6.682104,-0.631218,-0.048066,19.69674,6.682104,-0.631218,-0.048066,19.69674,6.682104,-0.688495,0.591308,21.514656,6.682104,163033.5634,-1.40E+06,-5.15E+06
6.723082,0,0,0,6.723082,-0.643765,-0.315503,20.075544,6.723082,-0.643765,-0.315503,20.075544,6.723082,-0.667428,0.330732,20.844794,6.723082,163033.4829,-1.40E+06,-5.15E+06
6.770415,0,0,0,6.770415,-0.573636,-0.574549,17.874614,6.770415,-0.573636,-0.574549,17.874614,6.770415,-0.644267,0.032118,20.107773,6.770415,163033.3769,-1.40E+06,-5.15E+06
6.820752,0,0,0,6.820752,-0.483701,-0.767949,15.058711,6.820752,-0.483701,-0.767949,15.058711,6.820752,-0.611239,-0.271006,19.062584,6.820752,163033.2482,-1.40E+06,-5.15E+06
6.870794,0,0,0,6.870794,-0.464193,-1.028928,14.437494,6.870794,-0.464193,-1.028928,14.437494,6.870794,-0.570792,-0.548473,17.787095,6.870794,163033.1062,-1.40E+06,-5.15E+06
6.910769,0,0,0,6.910769,-0.446203,-1.229178,13.866536,6.910769,-0.446203,-1.229178,13.866536,6.910769,-0.537342,-0.754027,16.733425,6.910769,163032.9852,-1.40E+06,-5.15E+06
6.959333,0,0,0,6.959333,-0.435585,-1.504636,13.522066,6.959333,-0.435585,-1.504636,13.522066,6.959333,-0.500399,-0.994442,15.569061,6.959333,163032.8328,-1.40E+06,-5.15E+06
7.007233,0,0,0,7.007233,-0.378594,-1.589037,11.739502,7.007233,-0.378594,-1.589037,11.739502,7.007233,-0.472251,-1.240439,14.678904,7.007233,163032.6799,-1.40E+06,-5.15E+06
7.053886,0,0,0,7.053886,-0.41013,-2.040517,12.702165,7.053886,-0.41013,-2.040517,12.702165,7.053886,-0.454137,-1.506191,14.100954,7.053886,163032.531,-1.40E+06,-5.15E+06
7.099666,0,0,0,7.099666,-0.384497,-2.2282,11.89327,7.099666,-0.384497,-2.2282,11.89327,7.099666,-0.43579,-1.755632,13.516527,7.099666,163032.3834,-1.40E+06,-5.15E+06
7.150068,0,0,0,7.150068,-0.376038,-2.544715,11.614185,7.150068,-0.376038,-2.544715,11.614185,7.150068,-0.412169,-1.999568,12.767724,7.150068,163032.2191,-1.40E+06,-5.15E+06
7.203263,0,0,0,7.203263,-0.305409,-2.406192,9.41661,7.203263,-0.305409,-2.406192,9.41661,7.203263,-0.38093,-2.195432,11.783495,7.203263,163032.0436,-1.40E+06,-5.15E+06
7.265099,0,0,0,7.265099,-0.289465,-2.689488,8.905586,7.265099,-0.289465,-2.689488,8.905586,7.265099,-0.342916,-2.37186,10.588782,7.265099,163031.84,-1.40E+06,-5.15E+06
7.304621,0,0,0,7.304621,-0.293342,-3.012116,9.01122,7.304621,-0.293342,-3.012116,9.01122,7.304621,-0.324176,-2.511421,9.997312,7.304621,163031.7129,-1.40E+06,-5.15E+06
7.350303,0,0,0,7.350303,-0.276705,-3.175329,8.484252,7.350303,-0.276705,-3.175329,8.484252,7.350303,-0.307644,-2.706792,9.472069,7.350303,163031.5697,-1.40E+06,-5.15E+06
7.391607,0,0,0,7.391607,-0.278019,-3.515318,8.509057,7.391607,-0.278019,-3.515318,8.509057,7.391607,-0.295297,-2.900269,9.077544,7.391607,163031.4434,-1.40E+06,-5.15E+06
7.435691,0,0,0,7.435691,-0.241446,-3.374961,7.374364,7.435691,-0.241446,-3.374961,7.374364,7.435691,-0.282999,-3.106899,8.683922,7.435691,163031.3119,-1.40E+06,-5.15E+06
7.474981,0,0,0,7.474981,-0.214817,-3.275469,6.548072,7.474981,-0.214817,-3.275469,6.548072,7.474981,-0.269943,-3.25242,8.269531,7.474981,163031.1967,-1.40E+06,-5.15E+06
7.528021,0,0,0,7.528021,-0.213847,-3.654892,6.499755,7.528021,-0.213847,-3.654892,6.499755,7.528021,-0.248654,-3.370827,7.59953,7.528021,163031.044,-1.40E+06,-5.15E+06
7.571713,0,0,0,7.571713,-0.176897,-3.313409,5.362913,7.571713,-0.176897,-3.313409,5.362913,7.571713,-0.230294,-3.427904,7.023824,7.571713,163030.9214,-1.40E+06,-5.15E+06
7.614813,0,0,0,7.614813,-0.161289,-3.300549,4.876459,7.614813,-0.161289,-3.300549,4.876459,7.614813,-0.21408,-3.49241,6.514764,7.614813,163030.8044,-1.40E+06,-5.15E+06
7.663883,0,0,0,7.663883,-0.170911,-3.86035,5.150121,7.663883,-0.170911,-3.86035,5.150121,7.663883,-0.199529,-3.61646,6.054774,7.663883,163030.6766,-1.40E+06,-5.15E+06
7.714371,0,0,0,7.714371,-0.153549,-3.831528,4.609696,7.714371,-0.153549,-3.831528,4.609696,7.714371,-0.188827,-3.813776,5.711437,7.714371,163030.5514,-1.40E+06,-5.15E+06
7.761026,0,0,0,7.761026,-0.164858,-4.503351,4.930653,7.761026,-0.164858,-4.503351,4.930653,7.761026,-0.179236,-3.985138,5.403988,7.761026,163030.4404,-1.40E+06,-5.15E+06
7.801041,0,0,0,7.801041,-0.155159,-4.575629,4.624571,7.801041,-0.155159,-4.575629,4.624571,7.801041,-0.17039,-4.100896,5.122427,7.801041,163030.3485,-1.40E+06,-5.15E+06
7.856661,0,0,0,7.856661,-0.134518,-4.405703,3.988518,7.856661,-0.134518,-4.405703,3.988518,7.856661,-0.155809,-4.164222,4.664395,7.856661,163030.2251,-1.40E+06,-5.15E+06
7.906282,0,0,0,7.906282,-0.10792,-3.876359,3.18366,7.906282,-0.10792,-3.876359,3.18366,7.906282,-0.142319,-4.16868,4.243213,7.906282,163030.1199,-1.40E+06,-5.15E+06
7.949432,0,0,0,7.949432,-0.105604,-4.106637,3.100491,7.949432,-0.105604,-4.106637,3.100491,7.949432,-0.131731,-4.180256,3.912289,7.949432,163030.0326,-1.40E+06,-5.15E+06
7.995762,0,0,0,7.995762,-0.10565,-4.470425,3.084671,7.995762,-0.10565,-4.470425,3.084671,7.995762,-0.122527,-4.2436,3.622068,7.995762,163029.9434,-1.40E+06,-5.15E+06
8.047514,0,0,0,8.047514,-0.099969,-4.644282,2.899137,8.047514,-0.099969,-4.644282,2.899137,8.047514,-0.115422,-4.416189,3.392176,8.047514,163029.8495,-1.40E+06,-5.15E+06
8.094758,0,0,0,8.094758,-0.097959,-4.952376,2.821789,8.094758,-0.097959,-4.952376,2.821789,8.094758,-0.109447,-4.574716,3.198199,8.094758,163029.7683,-1.40E+06,-5.15E+06
8.139105,0,0,0,8.139105,-0.092387,-5.053356,2.643101,8.139105,-0.092387,-5.053356,2.643101,8.139105,-0.102868,-4.656282,2.989021,8.139105,163029.6953,-1.40E+06,-5.15E+06
8.17985,0,0,0,8.17985,-0.079619,-4.679467,2.262424,8.17985,-0.079619,-4.679467,2.262424,8.17985,-0.096366,-4.684678,2.784784,8.17985,163029.6311,-1.40E+06,-5.15E+06
8.235148,0,0,0,8.235148,-0.066401,-4.299316,1.867996,8.235148,-0.066401,-4.299316,1.867996,8.235148,-0.087085,-4.654531,2.496582,8.235148,163029.5481,-1.40E+06,-5.15E+06
8.283032,0,0,0,8.283032,-0.060566,-4.261889,1.687711,8.283032,-0.060566,-4.261889,1.687711,8.283032,-0.079847,-4.637254,2.271563,8.283032,163029.4806,-1.40E+06,-5.15E+06
8.325224,0,0,0,8.325224,-0.061499,-4.654954,1.698194,8.325224,-0.061499,-4.654954,1.698194,8.325224,-0.074529,-4.663201,2.104379,8.325224,163029.4244,-1.40E+06,-5.15E+06
8.375083,0,0,0,8.375083,-0.066342,-5.47076,1.810599,8.375083,-0.066342,-5.47076,1.810599,8.375083,-0.069883,-4.784172,1.953673,8.375083,163029.3619,-1.40E+06,-5.15E+06
8.432973,0,0,0,8.432973,-0.05239,-4.768938,1.408489,8.432973,-0.05239,-4.768938,1.408489,8.432973,-0.065184,-4.944812,1.799401,8.432973,163029.2939,-1.40E+06,-5.15E+06
8.473981,0,0,0,8.473981,-0.053601,-5.230787,1.424354,8.473981,-0.053601,-5.230787,1.424354,8.473981,-0.061558,-5.009819,1.683168,8.473981,163029.2485,-1.40E+06,-5.15E+06
8.524226,0,0,0,8.524226,-0.045254,-4.806717,1.184022,8.524226,-0.045254,-4.806717,1.184022,8.524226,-0.056636,-5.011261,1.529507,8.524226,163029.1956,-1.40E+06,-5.15E+06
8.569037,0,0,0,8.569037,-0.040575,-4.645688,1.045655,8.569037,-0.040575,-4.645688,1.045655,8.569037,-0.051911,-4.940016,1.385411,8.569037,163029.151,-1.40E+06,-5.15E+06
8.612371,0,0,0,8.612371,-0.040938,-5.037904,1.03835,8.612371,-0.040938,-5.037904,1.03835,8.612371,-0.047894,-4.896984,1.26211,8.612371,163029.1104,-1.40E+06,-5.15E+06
8.654318,0,0,0,8.654318,-0.035622,-4.699028,0.888558,8.654318,-0.035622,-4.699028,0.888558,8.654318,-0.044693,-4.905863,1.161818,8.654318,163029.0734,-1.40E+06,-5.15E+06
8.70181,0,0,0,8.70181,-0.037563,-5.357789,0.91784,8.70181,-0.037563,-5.357789,0.91784,8.70181,-0.041862,-4.986288,1.069652,8.70181,163029.0342,-1.40E+06,-5.15E+06
8.747335,0,0,0,8.747335,-0.032812,-5.041485,0.784559,8.747335,-0.032812,-5.041485,0.784559,8.747335,-0.039626,-5.103086,0.994308,8.747335,163028.9988,-1.40E+06,-5.15E+06
8.805338,0,0,0,8.805338,-0.031129,-5.253756,0.721925,8.805338,-0.031129,-5.253756,0.721925,8.805338,-0.036834,-5.225355,0.901354,8.805338,163028.9566,-1.40E+06,-5.15E+06
8.869644,0,0,0,8.869644,-0.026249,-4.909519,0.585958,8.869644,-0.026249,-4.909519,0.585958,8.869644,-0.033049,-5.189763,0.784887,8.869644,163028.9133,-1.40E+06,-5.15E+06
8.91623,0,0,0,8.91623,-0.02573,-5.179779,0.556928,8.91623,-0.02573,-5.179779,0.556928,8.91623,-0.030143,-5.093627,0.698774,8.91623,163028.8842,-1.40E+06,-5.15E+06
8.960005,0,0,0,8.960005,-0.021885,-4.717571,0.458885,8.960005,-0.021885,-4.717571,0.458885,8.960005,-0.027946,-5.060823,0.63174,8.960005,163028.8587,-1.40E+06,-5.15E+06
9.015046,0,0,0,9.015046,-0.023076,-5.415297,0.462879,9.015046,-0.023076,-5.415297,0.462879,9.015046,-0.02592,-5.132052,0.565133,9.015046,163028.829,-1.40E+06,-5.15E+06
9.058702,0,0,0,9.058702,-0.022614,-5.671639,0.436242,9.058702,-0.022614,-5.671639,0.436242,9.058702,-0.024613,-5.228078,0.51974,9.058702,163028.8071,-1.40E+06,-5.15E+06
9.103444,0,0,0,9.103444,-0.020197,-5.41755,0.372857,9.103444,-0.020197,-5.41755,0.372857,9.103444,-0.023333,-5.317165,0.475564,9.103444,163028.7859,-1.40E+06,-5.15E+06
9.147526,0,0,0,9.147526,-0.018655,-5.340672,0.32835,9.147526,-0.018655,-5.340672,0.32835,9.147526,-0.022074,-5.381967,0.433155,9.147526,163028.7662,-1.40E+06,-5.15E+06
9.198847,0,0,0,9.198847,-0.018887,-5.824744,0.312598,9.198847,-0.018887,-5.824744,0.312598,9.198847,-0.020276,-5.325678,0.379702,9.198847,163028.7447,-1.40E+06,-5.15E+06
9.248648,0,0,0,9.248648,-0.014941,-4.944453,0.231268,9.248648,-0.014941,-4.944453,0.231268,9.248648,-0.018544,-5.229671,0.330181,9.248648,163028.7254,-1.40E+06,-5.15E+06
9.294743,0,0,0,9.294743,-0.015175,-5.353467,0.219167,9.294743,-0.015175,-5.353467,0.219167,9.294743,-0.017246,-5.197616,0.291195,9.294743,163028.7089,-1.40E+06,-5.15E+06
9.352914,0,0,0,9.352914,-0.014603,-5.572631,0.190884,9.352914,-0.014603,-5.572631,0.190884,9.352914,-0.016008,-5.251431,0.24999,9.352914,163028.6898,-1.40E+06,-5.15E+06
9.397702,0,0,0,9.397702,-0.013942,-5.643086,0.16691,9.397702,-0.013942,-5.643086,0.16691,9.397702,-0.015288,-5.342956,0.223173,9.397702,163028.6762,-1.40E+06,-5.15E+06
9.441604,0,0,0,9.441604,-0.012615,-5.400931,0.137008,9.441604,-0.012615,-5.400931,0.137008,9.441604,-0.014624,-5.433352,0.198161,9.441604,163028.6637,-1.40E+06,-5.15E+06
9.4859,0,0,0,9.4859,-0.011102,-5.021743,0.107831,9.4859,-0.011102,-5.021743,0.107831,9.4859,-0.013836,-5.447939,0.172882,9.4859,163028.6517,-1.40E+06,-5.15E+06
9.529227,0,0,0,9.529227,-0.010936,-5.210047,0.0937,9.529227,-0.010936,-5.210047,0.0937,9.529227,-0.012987,-5.400043,0.148653,9.529227,163028.6408,-1.40E+06,-5.15E+06
9.582314,0,0,0,9.582314,-0.010335,-5.234875,0.073824,9.582314,-0.010335,-5.234875,0.073824,9.582314,-0.011865,-5.2533,0.120662,9.582314,163028.6285,-1.40E+06,-5.15E+06
9.623125,0,0,0,9.623125,-0.00863,-4.57387,0.052041,9.623125,-0.00863,-4.57387,0.052041,9.623125,-0.011159,-5.192674,0.101514,9.623125,163028.6198,-1.40E+06,-5.15E+06
9.66515,0,0,0,9.66515,-0.009674,-5.364434,0.047118,9.66515,-0.009674,-5.364434,0.047118,9.66515,-0.010642,-5.21011,0.084592,9.66515,163028.6117,-1.40E+06,-5.15E+06
9.706707,0,0,0,9.706707,-0.009204,-5.328226,0.034164,9.706707,-0.009204,-5.328226,0.034164,9.706707,-0.010298,-5.296613,0.069754,9.706707,163028.6041,-1.40E+06,-5.15E+06
9.760167,0,0,0,9.760167,-0.009209,-5.621245,0.020413,9.760167,-0.009209,-5.621245,0.020413,9.760167,-0.009939,-5.425517,0.05246,9.760167,163028.595,-1.40E+06,-5.15E+06
9.803812,0,0,0,9.803812,-0.008648,-5.500044,0.008678,9.803812,-0.008648,-5.500044,0.008678,9.803812,-0.009582,-5.476883,0.038902,9.803812,163028.588,-1.40E+06,-5.15E+06
9.83669,0,0,0,9.83669,-0.008233,-5.392785,0.000826,9.83669,-0.008233,-5.392785,0.000826,9.83669,-0.00925,-5.462217,0.029248,9.83669,163028.583,-1.40E+06,-5.15E+06
9.883446,0,0,0,9.883446,-0.00728,-4.962579,-0.008457,9.883446,-0.00728,-4.962579,-0.008457,9.883446,-0.008688,-5.357665,0.016687,9.883446,163028.5764,-1.40E+06,-5.15E+06
9.92818,0,0,0,9.92818,-0.007682,-5.428394,-0.018,9.92818,-0.007682,-5.428394,-0.018,9.92818,-0.00821,-5.270531,0.005923,9.92818,163028.5706,-1.40E+06,-5.15E+06
9.971553,0,0,0,9.971553,-0.006703,-4.895742,-0.023229,9.971553,-0.006703,-4.895742,-0.023229,9.971553,-0.007863,-5.244079,-0.003643,9.971553,163028.5656,-1.40E+06,-5.15E+06
10.013901,0,0,0,10.013901,-0.007493,-5.585323,-0.03309,10.013901,-0.007493,-5.585323,-0.03309,10.013901,-0.007628,-5.271947,-0.012366,10.013901,163027.9644,-1.40E+06,-5.15E+06
10.057115,0,0,0,10.057115,-0.008128,-5.719756,-0.032777,10.057115,-0.008128,-5.719756,-0.032777,10.057115,-0.007627,-5.360446,-0.019477,10.057115,163028.0365,-1.40E+06,-5.15E+06
10.111297,0,0,0,10.111297,-0.007656,-4.958394,-0.023225,10.111297,-0.007656,-4.958394,-0.023225,10.111297,-0.007943,-5.472798,-0.023521,10.111297,163028.1188,-1.40E+06,-5.15E+06
10.173298,0,0,0,10.173298,-0.009032,-5.407637,-0.017896,10.173298,-0.009032,-5.407637,-0.017896,10.173298,-0.008407,-5.503478,-0.022701,10.173298,163028.2014,-1.40E+06,-5.15E+06
10.221935,0,0,0,10.221935,-0.009945,-5.666179,-0.012819,10.221935,-0.009945,-5.666179,-0.012819,10.221935,-0.00864,-5.40529,-0.019486,10.221935,163028.2582,-1.40E+06,-5.15E+06
10.276622,0,0,0,10.276622,-0.00974,-5.307146,-0.006396,10.276622,-0.00974,-5.307146,-0.006396,10.276622,-0.008907,-5.298561,-0.014913,10.276622,163028.3146,-1.40E+06,-5.15E+06
10.322258,0,0,0,10.322258,-0.010827,-5.727317,-0.002602,10.322258,-0.010827,-5.727317,-0.002602,10.322258,-0.009285,-5.30876,-0.010989,10.322258,163028.3563,-1.40E+06,-5.15E+06
10.369332,0,0,0,10.369332,-0.01052,-5.431375,0.001009,10.369332,-0.01052,-5.431375,0.001009,10.369332,-0.009728,-5.365821,-0.007063,10.369332,163028.3945,-1.40E+06,-5.15E+06
10.418118,0,0,0,10.418118,-0.010113,-5.119974,0.003652,10.418118,-0.010113,-5.119974,0.003652,10.418118,-0.010253,-5.480067,-0.003283,10.418118,163028.4293,-1.40E+06,-5.15E+06
10.470988,0,0,0,10.470988,-0.011626,-5.793548,0.006667,10.470988,-0.011626,-5.793548,0.006667,10.470988,-0.010636,-5.534898,0.000276,10.470988,163028.462,-1.40E+06,-5.15E+06
10.529588,0,0,0,10.529588,-0.010816,-5.324232,0.007979,10.529588,-0.010816,-5.324232,0.007979,10.529588,-0.010713,-5.452261,0.003354,10.529588,163028.4929,-1.40E+06,-5.15E+06
10.590306,0,0,0,10.590306,-0.011062,-5.403604,0.0093,10.590306,-0.011062,-5.403604,0.0093,10.590306,-0.01067,-5.339146,0.005688,10.590306,163028.5199,-1.40E+06,-5.15E+06
10.647121,0,0,0,10.647121,-0.011073,-5.391043,0.00975,10.647121,-0.011073,-5.391043,0.00975,10.647121,-0.010647,-5.268146,0.007208,10.647121,163028.5411,-1.40E+06,-5.15E+06
10.712728,0,0,0,10.712728,-0.011984,-5.836448,0.010379,10.712728,-0.011984,-5.836448,0.010379,10.712728,-0.010993,-5.395839,0.008532,10.712728,163028.5613,-1.40E+06,-5.15E+06
10.782815,0,0,0,10.782815,-0.011704,-5.724105,0.009364,10.782815,-0.011704,-5.724105,0.009364,10.782815,-0.011269,-5.514874,0.009072,10.782815,163028.5781,-1.40E+06,-5.15E+06
10.846204,0,0,0,10.846204,-0.011048,-5.438751,0.00788,10.846204,-0.011048,-5.438751,0.00788,10.846204,-0.011215,-5.495834,0.008761,10.846204,163028.5896,-1.40E+06,-5.15E+06
10.905649,0,0,0,10.905649,-0.010067,-4.99639,0.006174,10.905649,-0.010067,-4.99639,0.006174,10.905649,-0.010897,-5.360445,0.007942,10.905649,163028.5978,-1.40E+06,-5.15E+06
10.952247,1.302581,0.160571,-0.825192,10.952247,-0.008352,-5.385771,-0.022354,10.952247,1.29423,-5.225199,-0.847546,10.952247,1.121813,-5.349386,-0.503838,10.952247,163028.1911,-1.40E+06,-5.15E+06
11.00423,0.144424,0.033341,-0.119684,11.00423,-0.006261,-4.949461,-0.046574,11.00423,0.138163,-4.91612,-0.166258,11.00423,0.823157,-5.284628,-0.432094,11.00423,163028.1664,-1.40E+06,-5.15E+06
11.055943,0.225349,0.039372,-0.202491,11.055943,-0.006891,-5.488418,-0.057772,11.055943,0.218458,-5.449045,-0.260263,11.055943,0.562517,-5.333249,-0.34477,11.055943,163028.1874,-1.40E+06,-5.15E+06
11.100966,0.275501,0.04108,-0.254915,11.100966,-0.007448,-5.940766,-0.065597,11.100966,0.268053,-5.899686,-0.320511,11.100966,0.448986,-5.424521,-0.326651,11.100966,163028.195,-1.40E+06,-5.15E+06
11.149358,0.295237,0.040577,-0.278879,11.149358,-0.007484,-6.006363,-0.068866,11.149358,0.287753,-5.965786,-0.347745,11.149358,0.384645,-5.483206,-0.329098,11.149358,163028.1977,-1.40E+06,-5.15E+06
11.189022,0.305143,0.04008,-0.293066,11.189022,-0.006445,-5.202301,-0.060925,11.189022,0.298698,-5.16222,-0.353991,11.189022,0.355304,-5.439937,-0.335963,11.189022,163028.1982,-1.40E+06,-5.15E+06
11.238055,0.312088,0.039377,-0.305957,11.238055,-0.006657,-5.413313,-0.064512,11.238055,0.305431,-5.373936,-0.370469,11.238055,0.33537,-5.317329,-0.34611,11.238055,163028.1978,-1.40E+06,-5.15E+06
11.280511,0.31299,0.039086,-0.311236,11.280511,-0.006141,-5.024598,-0.060453,11.280511,0.306849,-4.985512,-0.371688,11.280511,0.325433,-5.237258,-0.354745,11.280511,163028.1973,-1.40E+06,-5.15E+06
11.319173,0.30895,0.039402,-0.309425,11.319173,-0.006724,-5.530554,-0.066896,11.319173,0.302226,-5.491152,-0.376322,11.319173,0.318574,-5.244743,-0.360886,11.319173,163028.1973,-1.40E+06,-5.15E+06
11.36196,0.305207,0.040654,-0.306676,11.36196,-0.006418,-5.305548,-0.064343,11.36196,0.298789,-5.264894,-0.371019,11.36196,0.312176,-5.302712,-0.365445,11.36196,163028.1979,-1.40E+06,-5.15E+06
11.402695,0.302805,0.042607,-0.304208,11.402695,-0.006524,-5.417029,-0.0657,11.402695,0.29628,-5.374422,-0.369908,11.402695,0.307083,-5.381095,-0.367968,11.402695,163028.1988,-1.40E+06,-5.15E+06
11.445539,0.301677,0.045214,-0.302624,11.445539,-0.00634,-5.28842,-0.064036,11.445539,0.295337,-5.243206,-0.36666,11.445539,0.303027,-5.455911,-0.369325,11.445539,163028.1998,-1.40E+06,-5.15E+06
11.493561,0.305765,0.048637,-0.307298,11.493561,-0.006052,-5.078066,-0.061325,11.493561,0.299714,-5.029429,-0.368623,11.493561,0.300685,-5.463189,-0.370002,11.493561,163028.2007,-1.40E+06,-5.15E+06
11.538262,0.310993,0.05148,-0.315215,11.538262,-0.005682,-4.802594,-0.057948,11.538262,0.305311,-4.751114,-0.373163,11.538262,0.301457,-5.375578,-0.370507,11.538262,163028.2008,-1.40E+06,-5.15E+06
11.582398,0.314434,0.05401,-0.32239,11.582398,-0.005481,-4.675831,-0.056529,11.582398,0.308953,-4.621821,-0.378919,11.582398,0.303092,-5.27697,-0.374011,11.582398,163028.2005,-1.40E+06,-5.15E+06
11.626723,0.313264,0.05585,-0.325641,11.626723,-0.005673,-4.895894,-0.059537,11.626723,0.307591,-4.840044,-0.385178,11.626723,0.305097,-5.199713,-0.378715,11.626723,163028.2001,-1.40E+06,-5.15E+06
11.672149,0.309222,0.057835,-0.325181,11.672149,-0.006366,-5.565194,-0.068315,11.672149,0.302857,-5.507359,-0.393495,11.672149,0.305075,-5.212837,-0.382895,11.672149,163028.2003,-1.40E+06,-5.15E+06
11.719699,0.304929,0.060374,-0.323588,11.719699,-0.006502,-5.765867,-0.071655,11.719699,0.298427,-5.705493,-0.395242,11.719699,0.303374,-5.294005,-0.385335,11.719699,163028.2012,-1.40E+06,-5.15E+06
11.760354,0.302141,0.063149,-0.322175,11.760354,-0.006084,-5.463198,-0.068702,11.760354,0.296057,-5.40005,-0.390876,11.760354,0.300828,-5.405052,-0.387968,11.760354,163028.2023,-1.40E+06,-5.15E+06
11.811584,0.305274,0.067274,-0.328926,11.811584,-0.006546,-5.978034,-0.076436,11.811584,0.298728,-5.91076,-0.405362,11.811584,0.299591,-5.444576,-0.391592,11.811584,163028.2033,-1.40E+06,-5.15E+06
11.853497,0.311193,0.070645,-0.340077,11.853497,-0.005684,-5.273076,-0.068528,11.853497,0.305509,-5.202432,-0.408605,11.853497,0.300519,-5.387149,-0.395584,11.853497,163028.2034,-1.40E+06,-5.15E+06
11.899823,0.314634,0.073118,-0.350976,11.899823,-0.005116,-4.841373,-0.064293,11.899823,0.309518,-4.768255,-0.415268,11.899823,0.303228,-5.282204,-0.402487,11.899823,163028.2029,-1.40E+06,-5.15E+06
11.944666,0.315393,0.074602,-0.359778,11.944666,-0.005556,-5.372849,-0.073126,11.944666,0.309837,-5.298248,-0.432904,11.944666,0.305846,-5.19136,-0.410715,11.944666,163028.2022,-1.40E+06,-5.15E+06
11.99907,0.313238,0.075792,-0.366657,11.99907,-0.005494,-5.463793,-0.076896,11.99907,0.307744,-5.388001,-0.443552,11.99907,0.307073,-5.165631,-0.421124,11.99907,163028.2019,-1.40E+06,-5.15E+06
12.048879,0.306368,0.076253,-0.365483,12.048879,-0.005558,-5.675505,-0.082513,12.048879,0.30081,-5.599252,-0.447997,12.048879,0.30576,-5.263799,-0.430245,12.048879,163028.2023,-1.40E+06,-5.15E+06
12.091736,0.30507,0.077938,-0.368735,12.091736,-0.005176,-5.402807,-0.080752,12.091736,0.299895,-5.324869,-0.449487,12.091736,0.303421,-5.367348,-0.436809,12.091736,163028.2031,-1.40E+06,-5.15E+06
12.141641,0.307257,0.080327,-0.37747,12.141641,-0.004923,-5.275067,-0.081397,12.141641,0.302334,-5.194739,-0.458866,12.141641,0.30215,-5.423088,-0.444854,12.141641,163028.2037,-1.40E+06,-5.15E+06
12.186569,0.314539,0.082895,-0.393643,12.186569,-0.004987,-5.475137,-0.086959,12.186569,0.309553,-5.392242,-0.480602,12.186569,0.303121,-5.365484,-0.453187,12.186569,163028.2035,-1.40E+06,-5.15E+06
12.230006,0.316958,0.0834,-0.405363,12.230006,-0.00406,-4.574736,-0.074811,12.230006,0.312898,-4.491337,-0.480174,12.230006,0.305995,-5.268953,-0.463827,12.230006,163028.2026,-1.40E+06,-5.15E+06
12.272429,0.317496,0.083046,-0.415047,12.272429,-0.004446,-5.143484,-0.086619,12.272429,0.31305,-5.060438,-0.501665,12.272429,0.308469,-5.189783,-0.475014,12.272429,163028.2016,-1.40E+06,-5.15E+06
12.323183,0.315201,0.081755,-0.422313,12.323183,-0.004224,-5.045491,-0.088044,12.323183,0.310977,-4.963736,-0.510357,12.323183,0.309975,-5.160704,-0.488529,12.323183,163028.2008,-1.40E+06,-5.15E+06
12.375975,0.310387,0.080238,-0.424337,12.375975,-0.004346,-5.358939,-0.096922,12.375975,0.306041,-5.278701,-0.521258,12.375975,0.308896,-5.241761,-0.501182,12.375975,163028.2007,-1.40E+06,-5.15E+06
